source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
2319890885166580224,2.987926252396402,-30.44394430379731,1.7507035784456755,0.5623489871473538,-6.670022884087274,0.741993263337103,-7.473511802012733,0.6662245002358889,19.680386,2.1992378
2319791070126375296,2.9134811834300294,-30.993079918406696,4.297151949088649,0.16316193433918097,5.775855639348135,0.32864213993688507,45.442811622082104,0.20696346558313922,18.014202,2.6816711
2320022109302907648,3.828833534905189,-30.3888540800954,1.3830717648743047,0.2598923354262076,-3.6075399710871547,0.3928512272529649,0.8039998540702591,0.3298694889353316,18.560532,2.3787537
2319857732314720512,2.688537325987262,-30.73244976878845,1.3369363033399988,0.03410426416119457,3.1605891485365287,0.055253646283951,-2.3422819300685074,0.044734906213822576,14.079656,0.8769808
2319881608037136512,2.82619882718687,-30.6734071966568,1.8690322729543831,0.27409910889340944,10.091016593165943,0.2994975754206609,6.083687557143134,0.3069748791140644,18.56317,2.1345959
2319857766674458752,2.698810699452942,-30.725243393442003,4.5029522968735956,0.06471981593168379,-4.457393039565808,0.09857256272788897,-54.26913947284315,0.09190067174052415,15.361122,2.1674929
2319856461004401536,2.6307678647105304,-30.782047347842926,2.838637311306589,0.04852722012142491,19.685005818000295,0.08745787061747717,-2.389522540326659,0.0614618366301509,12.772744,0.8547125
2319742421032480640,2.050819476759499,-31.280742735526417,2.362353147593222,0.038174945536236966,37.231687563791844,0.05150342668122249,-13.180752084277811,0.054469110504024004,14.534911,1.349433
2319701258065950208,2.371939172490367,-31.282367146547987,2.8296348047008424,0.08667155375019421,-7.073701848266789,0.12352578405718505,-31.182604474727725,0.10395985531907799,16.36206,2.1859226
2319847866773917312,2.395786192459142,-30.94691741960542,1.791458532395769,0.48082886379672074,20.05847003119027,0.9079681147070728,-29.550472892891626,0.6287518078632328,19.5698,2.3400307
2319816702491233536,3.02917082110166,-30.90531272490358,1.1207459964792486,0.26151469114480064,1.4843480173360324,0.5238802163594102,8.324827153535889,0.39715758481061053,18.605652,2.3375607
2319710668339084032,1.702362653110454,-31.590112853487696,2.25445008959872,0.613681116750604,13.088823010091797,1.6518662374343713,-20.601033827846415,0.8496998763559059,19.882326,2.0674725
2319900750707151104,2.5743004159919214,-30.41056414415094,1.2220041346186652,0.05622995898566258,8.978121878788379,0.07365678831503737,-1.079797422768345,0.07138808037240067,15.514476,1.1164637
2319701326785426432,2.357239851300665,-31.27700744173033,2.0601413313298154,0.03381628736904835,5.83726671923965,0.05043433759686747,-5.341879043333279,0.03999575766264806,14.633222,1.2280388
2319710668339084160,1.6994209055478484,-31.589453723097233,2.428270775671745,0.5487426141630054,-11.589016147503193,1.4294228390897934,-18.97032338579931,0.7795274799531283,19.888018,1.9724712
2319785645583638912,3.018650054763453,-31.13742275716797,1.3021192976922233,0.10364636101521997,4.38621235124193,0.14782688508336211,-9.279209296722454,0.13603951824322663,16.961962,1.9235287
